date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:03:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:33:03%20GMT	http://allotelecom.ca/?p=2533	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index7f97.html	(from http://allotelecom.ca/residential/telephone/)
14:03:36	45506/45506	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2016:33:02%20GMT	http://allotelecom.ca/residential/telephone/allotelecom.CA/CONTACTEZ-NOUS	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/residential/telephone/allotelecom.CA/CONTACTEZ-NOUS	(from http://allotelecom.ca/residential/telephone/)
14:03:36	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2533&cd[content_name]=Telephone	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr61da.gif	(from http://allotelecom.ca/residential/telephone/)
14:03:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:33:13%20GMT	http://allotelecom.ca/?p=2918	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index7603.html	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:45	45506/45506	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2016:33:12%20GMT	http://allotelecom.ca/residential/forfaits-tele/allotelecom.CA/CONTACTEZ-NOUS	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/residential/forfaits-tele/allotelecom.CA/CONTACTEZ-NOUS	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:46	4596/4596	---M--	200	added ('OK')	image/png	etag:%2211f4-584b24636abd2%22	http://allotelecom.ca/wp-content/uploads/2019/02/abc.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/abc.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:46	1035/1035	---M--	200	added ('OK')	image/png	etag:%2240b-584b24636abd2%22	http://allotelecom.ca/wp-content/uploads/2019/02/amc.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/amc.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:47	1517/1517	---M--	200	added ('OK')	image/png	etag:%225ed-584b24636abd2%22	http://allotelecom.ca/wp-content/uploads/2019/02/canal-savoir.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/canal-savoir.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:48	1676/1676	---M--	200	added ('OK')	image/png	etag:%2268c-584b24636abd2%22	http://allotelecom.ca/wp-content/uploads/2019/02/cbc.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/cbc.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:49	2701/2701	---M--	200	added ('OK')	image/png	etag:%22a8d-584b24636abd2%22	http://allotelecom.ca/wp-content/uploads/2019/02/cbc-news-network.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/cbc-news-network.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:50	1200/1200	---M--	200	added ('OK')	image/png	etag:%224b0-584b24636bb72%22	http://allotelecom.ca/wp-content/uploads/2019/02/cbs.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/cbs.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:51	2048/2048	---M--	200	added ('OK')	image/png	etag:%22800-584b24636bb72%22	http://allotelecom.ca/wp-content/uploads/2019/02/city.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/city.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:52	1529/1529	---M--	200	added ('OK')	image/png	etag:%225f9-584b24636bb72%22	http://allotelecom.ca/wp-content/uploads/2019/02/ctv.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/ctv.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:53	1656/1656	---M--	200	added ('OK')	image/png	etag:%22678-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/global-1.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/global-1.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:55	1656/1656	---M--	200	added ('OK')	image/png	etag:%22678-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/global.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/global.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:55	1386/1386	---M--	200	added ('OK')	image/png	etag:%2256a-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/ici-tele.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/ici-tele.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:56	1386/1386	---M--	200	added ('OK')	image/png	etag:%2256a-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/ici-tele-1.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/ici-tele-1.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:57	1414/1414	---M--	200	added ('OK')	image/png	etag:%22586-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/ici-rdi.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/ici-rdi.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:58	2942/2942	---M--	200	added ('OK')	image/png	etag:%22b7e-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/lcn.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/lcn.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:03:59	1287/1287	---M--	200	added ('OK')	image/png	etag:%22507-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/pbs.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/pbs.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:00	578/578	---M--	200	added ('OK')	image/png	etag:%22242-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/rds1.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/rds1.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:01	875/875	---M--	200	added ('OK')	image/png	etag:%2236b-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/rds2.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/rds2.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:02	2707/2707	---M--	200	added ('OK')	image/png	etag:%22a93-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/tele-quebec.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/tele-quebec.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:03	1255/1255	---M--	200	added ('OK')	image/png	etag:%224e7-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/tv5.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/tv5.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:04	2030/2030	---M--	200	added ('OK')	image/png	etag:%227ee-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/tva.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/tva.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:06	704/704	---M--	200	added ('OK')	image/png	etag:%222c0-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/unis-tv.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/unis-tv.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:06	886/886	---M--	200	added ('OK')	image/png	etag:%22376-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/v-tele.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/v-tele.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:07	878/878	---M--	200	added ('OK')	image/png	etag:%2236e-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/vrak.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/vrak.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:08	655/655	---M--	200	added ('OK')	image/png	etag:%2228f-584b24636abd2%22	http://allotelecom.ca/wp-content/uploads/2019/02/canal-d.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/canal-d.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:09	1444/1444	---M--	200	added ('OK')	image/png	etag:%225a4-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/discovery.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/discovery.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:10	1414/1414	---M--	200	added ('OK')	image/png	etag:%22586-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/ici-art.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/ici-art.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:11	4156/4156	---M--	200	added ('OK')	image/png	etag:%22103c-584b24636cb13%22	http://allotelecom.ca/wp-content/uploads/2019/02/historia.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/historia.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:13	2603/2603	---M--	200	added ('OK')	image/png	etag:%22a2b-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/nbc.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/nbc.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:13	1081/1081	---M--	200	added ('OK')	image/png	etag:%22439-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/series-plus.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/series-plus.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:14	3606/3606	---M--	200	added ('OK')	image/png	etag:%22e16-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/teletoon-en.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/teletoon-en.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:15	3589/3589	---M--	200	added ('OK')	image/png	etag:%22e05-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/teletoon-fr.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/teletoon-fr.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:16	2260/2260	---M--	200	added ('OK')	image/png	etag:%228d4-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/tva-sport.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/tva-sport.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:17	1396/1396	---M--	200	added ('OK')	image/png	etag:%22574-584b24636ea53%22	http://allotelecom.ca/wp-content/uploads/2019/02/z-tele.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/z-tele.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:18	2638/2638	---M--	200	added ('OK')	image/png	etag:%22a4e-584b24636ea53%22	http://allotelecom.ca/wp-content/uploads/2019/02/zeste.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/zeste.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:19	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2918&cd[content_name]=T%C3%A9l%C3%A9vision	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr464f.gif	(from http://allotelecom.ca/residential/forfaits-tele/)
14:04:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:33:56%20GMT	http://allotelecom.ca/?p=2562	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index5c59.html	(from http://allotelecom.ca/residential/forfaits/)
14:04:35	45506/45506	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2016:33:55%20GMT	http://allotelecom.ca/residential/forfaits/allotelecom.CA/CONTACTEZ-NOUS	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/residential/forfaits/allotelecom.CA/CONTACTEZ-NOUS	(from http://allotelecom.ca/residential/forfaits/)
14:04:35	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2562&cd[content_name]=Forfaits	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr4766.gif	(from http://allotelecom.ca/residential/forfaits/)
14:04:36	3380/3380	---M--	200	added ('OK')	image/png	etag:%22d34-584b246369c32%22	http://allotelecom.ca/wp-content/uploads/2019/01/startup-office1-1.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/01/startup-office1-1.png	(from http://allotelecom.ca/contactez-nous/)
14:04:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:34:12%20GMT	http://allotelecom.ca/?p=2601	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/indexeb73.html	(from http://allotelecom.ca/contactez-nous/)
14:04:45	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2601&cd[content_name]=Contactez-Nous	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr6422.gif	(from http://allotelecom.ca/contactez-nous/)
14:04:46	2366/2366	---M--	200	added ('OK')	text/css	etag:%2293e-584b24612a8f9%22	http://allotelecom.ca/wp-content/plugins/js_composer/assets/css/lib/vc-linecons/vc_linecons_icons.min.css?ver=5.5.5	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/js_composer/assets/css/lib/vc-linecons/vc_linecons_icons.min24b2.css	(from http://allotelecom.ca/contactez-nous/)
14:04:46	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2667&cd[content_name]=%C3%80+propos	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr6a34.gif	(from http://allotelecom.ca/propos-allotelecom/)
14:04:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:34:22%20GMT	http://allotelecom.ca/?p=2667	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index8043.html	(from http://allotelecom.ca/propos-allotelecom/)
14:04:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:34:23%20GMT	http://allotelecom.ca/?p=2695	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index8aff.html	(from http://allotelecom.ca/carrieres/)
14:05:17	49333/49333	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:34:22%20GMT	http://allotelecom.ca/blog/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/blog/index.html	(from http://allotelecom.ca/)
14:05:18	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2695&cd[content_name]=Carri%C3%A8res	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr5441.gif	(from http://allotelecom.ca/carrieres/)
14:05:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:34:56%20GMT	http://allotelecom.ca/?p=2801	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index9d4a.html	(from http://allotelecom.ca/faq/)
14:05:33	71536/71536	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:34:55%20GMT	http://allotelecom.ca/modems-compatibles/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/modems-compatibles/index.html	(from http://allotelecom.ca/faq/)
14:05:33	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2801&cd[content_name]=FAQ	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr79c8.gif	(from http://allotelecom.ca/faq/)
14:05:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:08%20GMT	http://allotelecom.ca/?p=2786	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/indexfc3e.html	(from http://allotelecom.ca/support/)
14:05:42	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2786&cd[content_name]=Support	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr0143.gif	(from http://allotelecom.ca/support/)
14:05:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:17%20GMT	http://allotelecom.ca/?p=2741	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/indexf911.html	(from http://allotelecom.ca/termes-et-conditions/)
14:05:50	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2741&cd[content_name]=Termes+%26+Conditions	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/trd17b.gif	(from http://allotelecom.ca/termes-et-conditions/)
14:05:52	20131/20131	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Mar%202018%2016:42:24%20GMT	https://www.ebox.ca/wp-content/uploads/2018/02/CPRST.png	/home/nextubuntu/websites/allotelecom.ca/www.ebox.ca/wp-content/uploads/2018/02/CPRST.png	(from http://allotelecom.ca/crtc/)
14:05:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:26%20GMT	http://allotelecom.ca/?p=3265	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/indexbe73.html	(from http://allotelecom.ca/crtc/)
14:05:58	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3265&cd[content_name]=CRTC	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr35d9.gif	(from http://allotelecom.ca/crtc/)
14:05:59	615/615	---MCZ	200	added ('OK')	text/plain	date:Fri,%2007%20Feb%202020%2016:35:33%20GMT	https://www.facebook.com/robots.txt		(from http://allotelecom.ca/)
14:06:00	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2007%20Feb%202020%2016:35:35%20GMT	https://fonts.googleapis.com/robots.txt		(from http://allotelecom.ca/)
14:06:00	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3603&cd[content_name]=Contact+us	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/trcd9f.gif	(from http://allotelecom.ca/en/contact-us/)
14:06:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:36%20GMT	http://allotelecom.ca/en/?p=3603	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/index2a1a.html	(from http://allotelecom.ca/en/contact-us/)
14:06:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:37%20GMT	http://allotelecom.ca/en/?p=3590	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/index3fa2.html	(from http://allotelecom.ca/en/about-us/)
14:06:10	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3590&cd[content_name]=About+us	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/trc131.gif	(from http://allotelecom.ca/en/about-us/)
14:06:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:46%20GMT	http://allotelecom.ca/en/?p=3600	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/index7999.html	(from http://allotelecom.ca/en/careers/)
14:06:18	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3600&cd[content_name]=Careers	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr6078.gif	(from http://allotelecom.ca/en/careers/)
14:06:19	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3597&cd[content_name]=Business	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr865a.gif	(from http://allotelecom.ca/en/business/)
14:06:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:55%20GMT	http://allotelecom.ca/en/?p=3597	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/index0b2b.html	(from http://allotelecom.ca/en/business/)
14:06:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:35:56%20GMT	http://allotelecom.ca/?p=3152	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/indexb7e6.html	(from http://allotelecom.ca/affaires/internet-affaires/)
14:06:35	241128/241128	---M--	200	added ('OK')	image/png	etag:%223ade8-584b24636bb72%22	http://allotelecom.ca/wp-content/uploads/2019/02/cloud-backup.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/cloud-backup.png	(from http://allotelecom.ca/affaires/internet-affaires/)
14:06:35	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3152&cd[content_name]=Internet+Affaires	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr42f9.gif	(from http://allotelecom.ca/affaires/internet-affaires/)
14:06:41	68178/68178	---M--	200	added ('OK')	image/png	etag:%2210a52-584b24636dab3%22	http://allotelecom.ca/wp-content/uploads/2019/02/voip-pbx.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/voip-pbx.png	(from http://allotelecom.ca/affaires/voip-pbx/)
14:06:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:36:11%20GMT	http://allotelecom.ca/?p=3154	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/indexdf72.html	(from http://allotelecom.ca/affaires/voip-pbx/)
14:06:44	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3154&cd[content_name]=Voip-PBX	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr060a.gif	(from http://allotelecom.ca/affaires/voip-pbx/)
14:06:49	97087/97087	---M--	200	added ('OK')	image/jpeg	etag:%2217b3f-584b24636abd2%22	http://allotelecom.ca/wp-content/uploads/2019/02/Network_monitoring.jpg	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/Network_monitoring.jpg	(from http://allotelecom.ca/affaires/networking/)
14:06:49	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3153&cd[content_name]=Networking	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr2173.gif	(from http://allotelecom.ca/affaires/networking/)
14:06:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:36:25%20GMT	http://allotelecom.ca/?p=3124	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index4360.html	(from http://allotelecom.ca/affaires/disaster-recovery/)
14:06:58	67415/67415	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:36:25%20GMT	http://allotelecom.ca/en/business/disaster-recovery/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/business/disaster-recovery/index.html	(from http://allotelecom.ca/affaires/disaster-recovery/)
14:06:58	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3124&cd[content_name]=Disaster+Recovery	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr07d5.gif	(from http://allotelecom.ca/affaires/disaster-recovery/)
14:07:03	59450/59450	---M--	200	added ('OK')	image/jpeg	etag:%22e83a-584b246359292%22	http://allotelecom.ca/wp-content/uploads/2016/02/rj45.jpg	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2016/02/rj45.jpg	(from http://allotelecom.ca/blog/)
14:07:06	51431/51431	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:36:34%20GMT	http://allotelecom.ca/future-design-concept/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/future-design-concept/index.html	(from http://allotelecom.ca/blog/)
14:07:06	2881/2881	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:36:35%20GMT	http://allotelecom.ca/wp-login.php	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-login.html	(from http://allotelecom.ca/blog/)
